job_id,job_type,invoice_amount,material_costs,request_date,start_date,completion_date,customer_id,customer_type,customer_postal_code,customer_satisfaction
j_d8714,tree_pruning,510.0,119,2022-06-07,2022-06-20,2022-06-21,c_4830ba,commercial,A1L,7
j_7318a8,water_feature,5200.0,2999,2022-06-28,2022-07-19,2022-07-24,c_4830ba,commercial,A1L,1
j_85d0eb,basic_lawncare,320.0,93,2022-03-27,2022-04-10,2022-04-11,c_893818,residential,A1L,10
j_3d09e1,basic_lawncare,379.5,95,2022-03-27,2022-05-02,2022-05-02,c_893818,residential,A1L,9
j_893ec2,basic_lawncare,379.5,96,2022-03-27,2022-05-02,2022-05-03,c_893818,residential,A1L,10
j_229aa5,basic_lawncare,379.5,96,2022-03-27,2022-05-24,2022-05-25,c_893818,residential,A1L,8
j_f909d,basic_lawncare,379.5,92,2022-03-27,2022-05-24,2022-05-25,c_893818,residential,A1L,8
j_894e90,tree_pruning,320.0,88,2022-05-26,2022-06-03,2022-06-04,c_893818,residential,A1L,6
j_73c6a4,install_new_lawn,1520.0,1017,2022-06-01,2022-06-12,2022-06-13,c_893818,residential,A1L,8
j_6ef567,basic_lawncare,379.5,96,2022-03-27,2022-06-15,2022-06-16,c_893818,residential,A1L,2
j_48c419,basic_lawncare,368.0,91,2022-03-27,2022-06-15,2022-06-16,c_893818,residential,A1L,9
j_594ae3,basic_lawncare,379.5,96,2022-03-27,2022-06-15,2022-06-16,c_893818,residential,A1L,10
j_2c50c5,basic_lawncare,368.0,89,2022-03-27,2022-06-15,2022-06-16,c_893818,residential,A1L,4
j_588a86,basic_lawncare,368.0,92,2022-03-27,2022-06-15,2022-06-16,c_893818,residential,A1L,5
j_3b0bae,basic_lawncare,368.0,93,2022-03-27,2022-07-07,2022-07-08,c_893818,residential,A1L,6
j_ecbe3,basic_lawncare,330.0,92,2022-07-17,2022-08-16,2022-08-17,c_893818,residential,A1L,8
j_4b6d46,water_feature,4140.0,2033,2022-07-18,2022-08-19,2022-08-26,c_893818,residential,A1L,8
j_702692,install_new_lawn,1580.0,1068,2022-09-27,2022-10-14,2022-10-15,c_893818,residential,A1L,8
j_94dcb,tree_pruning,350.0,90,2022-03-29,2022-04-11,2022-04-11,c_7557c0,residential,A1G,10
j_3e0940,install_new_lawn,1730.0,1080,2022-05-29,2022-06-06,2022-06-07,c_7557c0,residential,A1G,8
j_4ac51e,basic_lawncare,350.0,93,2022-06-13,2022-06-29,2022-06-29,c_7557c0,residential,A1G,6
j_3cb521,garden_beds,600.0,210,2022-06-28,2022-07-21,2022-07-22,c_7557c0,residential,A1G,5
j_278616,water_feature,4240.0,2059,2022-07-01,2022-07-27,2022-07-31,c_7557c0,residential,A1G,6
j_32162c,garden_beds,590.0,214,2022-07-09,2022-08-07,2022-08-08,c_7557c0,residential,A1G,6
j_97a946,lawn_treatment,590.0,221,2022-09-14,2022-10-09,2022-10-10,c_7557c0,residential,A1G,8
j_4b3654,water_feature,4230.0,2111,2022-03-15,2022-04-06,2022-04-12,c_1ea896,residential,A1N,6
j_68dfb,complete_lawncare,680.0,236,2022-04-17,2022-04-22,2022-04-23,c_1ea896,residential,A1N,7
j_1d8760,spring_cleanup,500.0,126,2022-04-30,2022-05-05,2022-05-07,c_1ea896,residential,A1N,5
j_6d84b2,garden_landscaping,1530.0,533,2022-05-07,2022-05-11,2022-05-14,c_1ea896,residential,A1N,6
j_9b728,lawn_treatment,610.0,231,2022-06-13,2022-06-29,2022-06-30,c_1ea896,residential,A1N,5
j_7e7bf7,garden_beds,630.0,217,2022-07-27,2022-08-30,2022-08-31,c_1ea896,residential,A1N,10
j_708bb4,garden_beds,600.0,204,2022-08-03,2022-09-05,2022-09-06,c_1ea896,residential,A1N,10
j_389558,basic_lawncare,360.0,97,2022-08-31,2022-10-02,2022-10-03,c_1ea896,residential,A1N,10
j_60e6bd,lawn_treatment,620.0,239,2022-10-26,2022-10-26,2022-10-28,c_1ea896,residential,A1N,7
j_337dc8,basic_lawncare,480.0,124,2022-03-28,2022-04-11,2022-04-12,c_764e19,residential,A1K,6
j_326b9b,basic_lawncare,529.0,123,2022-03-28,2022-05-03,2022-05-03,c_764e19,residential,A1K,4
j_4a555d,basic_lawncare,540.5,124,2022-03-28,2022-05-03,2022-05-04,c_764e19,residential,A1K,9
j_466a0f,install_new_lawn,2440.0,1362,2022-05-02,2022-05-06,2022-05-07,c_764e19,residential,A1K,5
j_960363,basic_lawncare,529.0,121,2022-03-28,2022-05-25,2022-05-26,c_764e19,residential,A1K,6
j_1a002,basic_lawncare,529.0,121,2022-03-28,2022-05-25,2022-05-26,c_764e19,residential,A1K,4
j_c88b6,basic_lawncare,517.5,115,2022-03-28,2022-05-25,2022-05-26,c_764e19,residential,A1K,6
j_40055b,garden_beds,810.0,277,2022-06-05,2022-06-15,2022-06-16,c_764e19,residential,A1K,9
j_6ab87e,basic_lawncare,517.5,119,2022-03-28,2022-06-16,2022-06-16,c_764e19,residential,A1K,8
j_d4d14,basic_lawncare,529.0,124,2022-03-28,2022-06-16,2022-06-16,c_764e19,residential,A1K,6
j_5ceaf4,basic_lawncare,540.5,127,2022-03-28,2022-06-16,2022-06-17,c_764e19,residential,A1K,8
j_22caad,basic_lawncare,529.0,115,2022-03-28,2022-06-16,2022-06-17,c_764e19,residential,A1K,10
j_15119e,basic_lawncare,540.5,122,2022-03-28,2022-07-08,2022-07-09,c_764e19,residential,A1K,4
j_19e2ed,garden_beds,830.0,290,2022-09-16,2022-10-09,2022-10-10,c_764e19,residential,A1K,9
j_288bf9,tree_pruning,440.0,108,2022-10-06,2022-10-17,2022-10-18,c_764e19,residential,A1K,8
j_4bac4b,basic_lawncare,340.0,99,2022-03-30,2022-04-12,2022-04-12,c_32105e,residential,A1K,5
j_23f96f,spring_cleanup,460.0,125,2022-04-01,2022-04-12,2022-04-13,c_32105e,residential,A1K,3
j_4cc365,basic_lawncare,391.0,95,2022-03-30,2022-05-03,2022-05-03,c_32105e,residential,A1K,3
j_1d9790,basic_lawncare,402.5,95,2022-03-30,2022-05-03,2022-05-03,c_32105e,residential,A1K,10
j_1312c7,basic_lawncare,402.5,100,2022-03-30,2022-05-03,2022-05-03,c_32105e,residential,A1K,10
j_80e99f,basic_lawncare,391.0,97,2022-03-30,2022-05-24,2022-05-24,c_32105e,residential,A1K,10
j_6a3a0e,basic_lawncare,402.5,99,2022-03-30,2022-05-24,2022-05-24,c_32105e,residential,A1K,5
j_5c9756,basic_lawncare,391.0,97,2022-03-30,2022-05-24,2022-05-25,c_32105e,residential,A1K,4
j_50086b,garden_beds,570.0,208,2022-05-25,2022-06-03,2022-06-04,c_32105e,residential,A1K,5
j_958dc6,install_new_lawn,1600.0,1055,2022-06-04,2022-06-14,2022-06-14,c_32105e,residential,A1K,1
j_6f16bf,garden_beds,570.0,207,2022-06-04,2022-06-14,2022-06-14,c_32105e,residential,A1K,2
j_2ff129,basic_lawncare,391.0,92,2022-03-30,2022-06-15,2022-06-15,c_32105e,residential,A1K,8
j_231e33,garden_beds,590.0,222,2022-06-09,2022-06-20,2022-06-20,c_32105e,residential,A1K,10
j_3e410c,basic_lawncare,402.5,96,2022-03-30,2022-07-06,2022-07-06,c_32105e,residential,A1K,7
j_277b96,basic_lawncare,391.0,96,2022-03-30,2022-07-06,2022-07-06,c_32105e,residential,A1K,3
j_6a9fb7,basic_lawncare,391.0,94,2022-03-30,2022-07-27,2022-07-27,c_32105e,residential,A1K,4
j_310017,basic_lawncare,340.0,90,2022-07-13,2022-08-17,2022-08-18,c_32105e,residential,A1K,10
j_e67ef,retaining_wall,1490.0,566,2022-03-22,2022-04-10,2022-04-13,c_13b9ee,residential,A1C,1
j_11d9e4,install_new_lawn,490.0,495,2022-05-12,2022-05-18,2022-05-19,c_13b9ee,residential,A1C,5
j_4bd9b1,complete_lawncare,240.0,103,2022-06-10,2022-06-22,2022-06-23,c_13b9ee,residential,A1C,2
j_86210a,install_new_lawn,490.0,493,2022-06-10,2022-06-23,2022-06-24,c_13b9ee,residential,A1C,2
j_113af6,basic_lawncare,130.0,43,2022-07-15,2022-08-13,2022-08-14,c_13b9ee,residential,A1C,5
j_714317,garden_beds,210.0,93,2022-08-20,2022-09-20,2022-09-21,c_13b9ee,residential,A1C,8
j_530420,install_new_lawn,490.0,489,2022-08-25,2022-09-27,2022-09-28,c_13b9ee,residential,A1C,3
j_82984c,complete_lawncare,250.0,104,2022-10-09,2022-10-17,2022-10-18,c_13b9ee,residential,A1C,4
j_7d0ea2,garden_landscaping,1290.0,460,2022-03-27,2022-04-11,2022-04-13,c_7a74fd,residential,A1G,10
j_9021f3,basic_lawncare,320.0,86,2022-05-08,2022-05-13,2022-05-14,c_7a74fd,residential,A1G,7
j_7a411f,basic_lawncare,300.0,87,2022-06-19,2022-07-08,2022-07-08,c_7a74fd,residential,A1G,7
j_4c3661,lawn_treatment,520.0,209,2022-06-24,2022-07-17,2022-07-18,c_7a74fd,residential,A1G,9
j_734b86,garden_beds,500.0,176,2022-07-15,2022-08-13,2022-08-14,c_7a74fd,residential,A1G,10
j_80b8a8,garden_beds,520.0,197,2022-07-18,2022-08-18,2022-08-19,c_7a74fd,residential,A1G,10
j_8e664c,retaining_wall,2100.0,1144,2022-08-13,2022-09-14,2022-09-17,c_7a74fd,residential,A1G,3
j_790cc4,garden_landscaping,1540.0,515,2022-03-29,2022-04-11,2022-04-13,c_3a9af,residential,A1B,9
j_700d5e,spring_cleanup,510.0,130,2022-04-13,2022-04-20,2022-04-21,c_3a9af,residential,A1B,7
j_6d375e,basic_lawncare,370.0,100,2022-05-04,2022-05-09,2022-05-10,c_3a9af,residential,A1B,10
j_25956b,install_new_lawn,1810.0,1089,2022-05-04,2022-05-09,2022-05-10,c_3a9af,residential,A1B,5
j_794cc6,retaining_wall,2190.0,1253,2022-07-11,2022-08-08,2022-08-10,c_3a9af,residential,A1B,6
j_5b59eb,tree_pruning,360.0,93,2022-08-20,2022-09-20,2022-09-20,c_3a9af,residential,A1B,10
j_1cb715,retaining_wall,2240.0,1293,2022-08-29,2022-09-30,2022-10-02,c_3a9af,residential,A1B,4
j_617806,basic_lawncare,360.0,97,2022-10-29,2022-10-29,2022-10-30,c_3a9af,residential,A1B,7
j_8b1b5,garden_landscaping,950.0,373,2022-03-29,2022-04-11,2022-04-13,c_23bc33,residential,A1B,10
j_1ee5b3,install_new_lawn,980.0,757,2022-04-19,2022-04-27,2022-04-27,c_23bc33,residential,A1B,2
j_97ee5f,lawn_treatment,370.0,159,2022-06-11,2022-06-26,2022-06-27,c_23bc33,residential,A1B,4
j_88cc7,tree_pruning,230.0,64,2022-06-29,2022-07-26,2022-07-26,c_23bc33,residential,A1B,5
j_171f9,basic_lawncare,230.0,67,2022-06-29,2022-07-26,2022-07-26,c_23bc33,residential,A1B,3
j_5120a5,garden_beds,380.0,154,2022-08-20,2022-09-20,2022-09-21,c_23bc33,residential,A1B,8
j_8b30ca,tree_pruning,310.0,81,2022-04-01,2022-04-13,2022-04-13,c_14178d,residential,A1N,8
j_495f6d,spring_cleanup,430.0,110,2022-04-27,2022-05-04,2022-05-05,c_14178d,residential,A1N,7
j_7360ec,garden_landscaping,1340.0,479,2022-05-31,2022-06-11,2022-06-13,c_14178d,residential,A1N,8
j_92bcc3,spring_cleanup,430.0,117,2022-06-05,2022-06-16,2022-06-17,c_14178d,residential,A1N,1
j_67a00c,complete_lawncare,580.0,202,2022-07-03,2022-07-29,2022-07-29,c_14178d,residential,A1N,9
j_4dbe05,fall_planting,570.0,223,2022-10-10,2022-10-19,2022-10-20,c_14178d,residential,A1N,4
j_966337,complete_lawncare,590.0,204,2022-10-26,2022-10-26,2022-10-26,c_14178d,residential,A1N,8
j_8204f9,install_new_lawn,1450.0,1002,2022-04-01,2022-04-12,2022-04-14,c_935fcf,residential,A1L,7
j_83477c,water_feature,4050.0,1983,2022-06-13,2022-06-29,2022-07-04,c_935fcf,residential,A1L,6
j_7271d9,lawn_treatment,530.0,214,2022-07-15,2022-08-14,2022-08-15,c_935fcf,residential,A1L,10
j_57e9d5,garden_landscaping,1540.0,568,2022-04-01,2022-04-13,2022-04-14,c_94bb58,residential,A1M,3
j_85b64,spring_cleanup,500.0,135,2022-04-09,2022-04-19,2022-04-20,c_94bb58,residential,A1M,2
j_28476c,garden_beds,640.0,238,2022-06-10,2022-06-23,2022-06-24,c_94bb58,residential,A1M,9
j_818e5,garden_beds,610.0,215,2022-06-11,2022-06-24,2022-06-25,c_94bb58,residential,A1M,7
j_f6efe,garden_beds,630.0,238,2022-07-30,2022-09-01,2022-09-02,c_94bb58,residential,A1M,7
j_89e6bf,tree_pruning,350.0,93,2022-09-14,2022-10-08,2022-10-08,c_94bb58,residential,A1M,3
j_3aab6e,spring_cleanup,510.0,137,2022-04-01,2022-04-13,2022-04-14,c_388e97,residential,A1H,2
j_975b5d,complete_lawncare,700.0,230,2022-05-02,2022-05-08,2022-05-09,c_388e97,residential,A1H,5
j_cb925,install_new_lawn,1830.0,1122,2022-06-15,2022-07-01,2022-07-02,c_388e97,residential,A1H,7
j_950586,tree_pruning,360.0,94,2022-09-19,2022-10-11,2022-10-11,c_388e97,residential,A1H,4
j_229afb,fall_planting,700.0,259,2022-10-19,2022-10-21,2022-10-23,c_388e97,residential,A1H,7
j_6b79db,basic_lawncare,370.0,100,2022-10-30,2022-10-31,2022-10-31,c_388e97,residential,A1H,10
j_8e9ef9,tree_pruning,560.0,125,2022-04-03,2022-04-14,2022-04-14,c_7d6dbd,residential,A1L,9
j_10d189,complete_lawncare,1120.0,335,2022-08-10,2022-09-12,2022-09-13,c_7d6dbd,residential,A1L,7
j_2e0138,basic_lawncare,580.0,145,2022-08-17,2022-10-04,2022-10-04,c_7d6dbd,residential,A1L,10
j_12e4ce,complete_lawncare,1110.0,339,2022-09-25,2022-10-25,2022-10-25,c_7d6dbd,residential,A1L,5
j_8602ea,water_feature,4270.0,2062,2022-03-30,2022-04-12,2022-04-15,c_4ba1f,commercial,A1N,3
j_298c16,install_new_lawn,1750.0,1081,2022-06-14,2022-07-01,2022-07-01,c_4ba1f,commercial,A1N,7
j_4fe839,retaining_wall,2220.0,1284,2022-07-08,2022-08-05,2022-08-07,c_4ba1f,commercial,A1N,1
j_2ab6de,garden_landscaping,1500.0,531,2022-10-09,2022-10-17,2022-10-19,c_4ba1f,commercial,A1N,5
j_3cc5d3,tree_pruning,350.0,90,2022-10-27,2022-10-27,2022-10-27,c_4ba1f,commercial,A1N,6
j_d08af,basic_lawncare,500.0,127,2022-04-02,2022-04-14,2022-04-15,c_3e02b0,commercial,A1L,5
j_28034f,retaining_wall,2610.0,1666,2022-05-05,2022-05-09,2022-05-12,c_3e02b0,commercial,A1L,3
j_5a7160,water_feature,4740.0,2601,2022-05-07,2022-05-11,2022-05-16,c_3e02b0,commercial,A1L,1
j_36ed37,tree_pruning,490.0,116,2022-05-08,2022-05-15,2022-05-16,c_3e02b0,commercial,A1L,5
j_44e51c,basic_lawncare,520.0,135,2022-05-12,2022-05-18,2022-05-19,c_3e02b0,commercial,A1L,8
j_9361d7,lawn_treatment,900.0,306,2022-06-13,2022-06-30,2022-07-02,c_3e02b0,commercial,A1L,6
j_5dc821,garden_beds,950.0,306,2022-07-12,2022-08-09,2022-08-11,c_3e02b0,commercial,A1L,6
j_6b88e2,complete_lawncare,980.0,316,2022-07-21,2022-08-23,2022-08-24,c_3e02b0,commercial,A1L,5
j_667d6a,garden_beds,870.0,273,2022-08-09,2022-09-12,2022-09-13,c_3e02b0,commercial,A1L,10
j_7efa12,water_feature,5010.0,2830,2022-08-22,2022-09-23,2022-09-29,c_3e02b0,commercial,A1L,9
j_271896,tree_pruning,510.0,120,2022-09-08,2022-10-05,2022-10-06,c_3e02b0,commercial,A1L,10
j_657c40,garden_beds,890.0,276,2022-09-09,2022-10-06,2022-10-07,c_3e02b0,commercial,A1L,10
j_6de06a,basic_lawncare,520.0,135,2022-09-29,2022-10-14,2022-10-15,c_3e02b0,commercial,A1L,2
j_68a2cb,basic_lawncare,280.0,75,2022-04-02,2022-04-14,2022-04-15,c_1c270,residential,A1H,7
j_53eccd,garden_landscaping,1190.0,471,2022-06-03,2022-06-14,2022-06-15,c_1c270,residential,A1H,9
j_1a9f3b,garden_beds,480.0,181,2022-06-17,2022-07-05,2022-07-06,c_1c270,residential,A1H,4
j_65c4e5,water_feature,3940.0,1756,2022-06-21,2022-07-11,2022-07-15,c_1c270,residential,A1H,6
j_82a49d,retaining_wall,2000.0,1083,2022-06-30,2022-07-26,2022-07-28,c_1c270,residential,A1H,2
j_2ec3d8,lawn_treatment,470.0,188,2022-07-23,2022-08-25,2022-08-26,c_1c270,residential,A1H,6
j_6893f1,retaining_wall,1930.0,1001,2022-10-05,2022-10-16,2022-10-19,c_1c270,residential,A1H,1
j_48b103,tree_pruning,440.0,116,2022-04-02,2022-04-14,2022-04-15,c_d027c,residential,A1M,7
j_380a2b,basic_lawncare,440.0,115,2022-06-01,2022-06-12,2022-06-13,c_d027c,residential,A1M,4
j_ca1d1,basic_lawncare,450.0,114,2022-06-12,2022-07-04,2022-07-05,c_d027c,residential,A1M,10
j_796ef9,garden_beds,790.0,263,2022-06-18,2022-07-07,2022-07-09,c_d027c,residential,A1M,2
j_191d40,complete_lawncare,820.0,260,2022-07-03,2022-07-28,2022-07-29,c_d027c,residential,A1M,1
j_4558bc,garden_beds,770.0,259,2022-07-07,2022-08-04,2022-08-06,c_d027c,residential,A1M,6
j_39275e,tree_pruning,440.0,110,2022-07-12,2022-08-09,2022-08-10,c_d027c,residential,A1M,10
j_b51f0,tree_pruning,430.0,108,2022-07-18,2022-08-19,2022-08-22,c_d027c,residential,A1M,6
j_47d696,garden_beds,780.0,263,2022-08-06,2022-09-08,2022-09-09,c_d027c,residential,A1M,10
j_263422,lawn_treatment,760.0,271,2022-08-08,2022-09-11,2022-09-13,c_d027c,residential,A1M,8
j_4e22eb,tree_pruning,440.0,111,2022-09-12,2022-10-07,2022-10-08,c_d027c,residential,A1M,9
j_348070,tree_pruning,350.0,94,2022-04-03,2022-04-14,2022-04-15,c_2b1f64,residential,A1H,6
j_1d3eca,spring_cleanup,480.0,122,2022-06-04,2022-06-14,2022-06-15,c_2b1f64,residential,A1H,8
j_908a1e,install_new_lawn,1790.0,1115,2022-06-06,2022-06-17,2022-06-18,c_2b1f64,residential,A1H,7
j_6ff697,complete_lawncare,670.0,230,2022-07-02,2022-07-28,2022-07-28,c_2b1f64,residential,A1H,8
j_3ab86f,basic_lawncare,370.0,100,2022-09-09,2022-10-06,2022-10-07,c_2b1f64,residential,A1H,9
j_5baf8e,install_new_lawn,1440.0,959,2022-04-04,2022-04-15,2022-04-15,c_4c566,residential,A1A,9
j_22c093,spring_cleanup,420.0,106,2022-05-11,2022-05-17,2022-05-17,c_4c566,residential,A1A,3
j_78b214,garden_beds,550.0,204,2022-06-13,2022-06-30,2022-07-01,c_4c566,residential,A1A,7
j_36df7c,garden_beds,520.0,192,2022-07-24,2022-08-27,2022-08-27,c_4c566,residential,A1A,10
j_add9b,garden_beds,530.0,188,2022-08-16,2022-09-18,2022-09-18,c_4c566,residential,A1A,6
j_8efcd0,spring_cleanup,510.0,129,2022-04-05,2022-04-15,2022-04-15,c_5b557f,residential,A1A,4
j_3aee1e,basic_lawncare,370.0,94,2022-04-21,2022-04-29,2022-04-29,c_5b557f,residential,A1A,4
j_86a752,install_new_lawn,1890.0,1111,2022-05-20,2022-05-29,2022-05-29,c_5b557f,residential,A1A,8
j_33570c,install_new_lawn,1860.0,1091,2022-06-17,2022-07-05,2022-07-05,c_5b557f,residential,A1A,6
j_22f7e,tree_pruning,360.0,89,2022-06-17,2022-07-07,2022-07-07,c_5b557f,residential,A1A,5
j_22bf97,water_feature,4370.0,2144,2022-07-04,2022-07-29,2022-07-31,c_5b557f,residential,A1A,5
j_77dfdc,complete_lawncare,720.0,237,2022-07-14,2022-08-13,2022-08-13,c_5b557f,residential,A1A,5
j_390a87,garden_beds,650.0,221,2022-07-20,2022-08-22,2022-08-22,c_5b557f,residential,A1A,8
j_4cdf31,lawn_treatment,640.0,233,2022-07-27,2022-08-30,2022-08-30,c_5b557f,residential,A1A,5
j_63b85a,complete_lawncare,710.0,228,2022-08-07,2022-09-10,2022-09-10,c_5b557f,residential,A1A,7
j_10d5ec,install_new_lawn,1830.0,1077,2022-08-25,2022-09-27,2022-09-27,c_5b557f,residential,A1A,7
j_7b6fb5,retaining_wall,2340.0,1352,2022-10-17,2022-10-20,2022-10-21,c_5b557f,residential,A1A,1
j_6e8158,retaining_wall,2110.0,1163,2022-04-02,2022-04-13,2022-04-16,c_556050,residential,A1H,6
j_66646f,complete_lawncare,600.0,219,2022-04-09,2022-04-18,2022-04-19,c_556050,residential,A1H,3
j_398c23,retaining_wall,2130.0,1195,2022-05-05,2022-05-10,2022-05-13,c_556050,residential,A1H,1
j_3055e,garden_landscaping,1330.0,495,2022-06-05,2022-06-16,2022-06-18,c_556050,residential,A1H,10
j_35451,garden_landscaping,1330.0,499,2022-06-11,2022-06-24,2022-06-27,c_556050,residential,A1H,4
j_57659,lawn_treatment,540.0,209,2022-06-25,2022-07-18,2022-07-20,c_556050,residential,A1H,5
j_89d950,garden_landscaping,1340.0,494,2022-08-31,2022-10-02,2022-10-04,c_556050,residential,A1H,9
j_1061d3,tree_pruning,310.0,82,2022-09-26,2022-10-14,2022-10-15,c_556050,residential,A1H,2
j_8c2310,water_feature,3920.0,1793,2022-04-04,2022-04-14,2022-04-18,c_2f221b,residential,A1A,5
j_372e8f,install_new_lawn,1460.0,953,2022-06-12,2022-06-29,2022-06-30,c_2f221b,residential,A1A,2
j_6d8602,tree_pruning,300.0,80,2022-07-09,2022-08-07,2022-08-08,c_2f221b,residential,A1A,5
j_3a6870,garden_landscaping,1300.0,484,2022-07-10,2022-08-08,2022-08-10,c_2f221b,residential,A1A,10
j_984920,complete_lawncare,600.0,206,2022-07-28,2022-08-31,2022-09-01,c_2f221b,residential,A1A,6
j_a5dce,garden_landscaping,1370.0,511,2022-04-05,2022-04-17,2022-04-18,c_4850bd,residential,A1N,3
j_886f80,basic_lawncare,320.0,87,2022-04-16,2022-04-21,2022-04-22,c_4850bd,residential,A1N,3
j_38b65b,tree_pruning,310.0,82,2022-04-18,2022-04-26,2022-04-27,c_4850bd,residential,A1N,6
j_1cd52a,complete_lawncare,590.0,209,2022-05-23,2022-06-02,2022-06-02,c_4850bd,residential,A1N,4
j_2f94b1,garden_beds,530.0,192,2022-05-30,2022-06-11,2022-06-12,c_4850bd,residential,A1N,2
j_47b239,spring_cleanup,440.0,119,2022-05-31,2022-06-11,2022-06-12,c_4850bd,residential,A1N,1
j_355253,water_feature,4010.0,1822,2022-06-07,2022-06-20,2022-06-23,c_4850bd,residential,A1N,1
j_88fdc3,basic_lawncare,330.0,95,2022-06-19,2022-07-08,2022-07-08,c_4850bd,residential,A1N,6
j_689255,garden_beds,540.0,197,2022-06-27,2022-07-19,2022-07-20,c_4850bd,residential,A1N,7
j_3dfb29,install_new_lawn,1580.0,1062,2022-08-11,2022-09-14,2022-09-14,c_4850bd,residential,A1N,7
j_353c29,install_new_lawn,1610.0,1029,2022-04-06,2022-04-17,2022-04-18,c_6a310f,residential,A1A,10
j_239df7,spring_cleanup,450.0,118,2022-05-17,2022-05-26,2022-05-27,c_6a310f,residential,A1A,6
j_5272f1,basic_lawncare,330.0,94,2022-05-25,2022-06-02,2022-06-03,c_6a310f,residential,A1A,7
j_256a0d,tree_pruning,320.0,81,2022-07-08,2022-08-05,2022-08-06,c_6a310f,residential,A1A,8
j_6c629,retaining_wall,2140.0,1196,2022-08-01,2022-09-04,2022-09-06,c_6a310f,residential,A1A,8
j_79c5ed,garden_beds,540.0,182,2022-08-17,2022-09-19,2022-09-20,c_6a310f,residential,A1A,10
j_94557e,lawn_treatment,560.0,208,2022-08-20,2022-09-20,2022-09-22,c_6a310f,residential,A1A,7
j_895ec0,basic_lawncare,340.0,96,2022-09-04,2022-10-03,2022-10-03,c_6a310f,residential,A1A,10
j_28d3ea,garden_beds,590.0,216,2022-09-06,2022-10-05,2022-10-06,c_6a310f,residential,A1A,10
j_2afefa,complete_lawncare,610.0,215,2022-10-01,2022-10-24,2022-10-24,c_6a310f,residential,A1A,10
j_6c6469,spring_cleanup,370.0,104,2022-04-08,2022-04-18,2022-04-18,c_2f9bae,residential,A1N,1
j_8fe9bc,basic_lawncare,270.0,76,2022-05-04,2022-05-09,2022-05-09,c_2f9bae,residential,A1N,6
j_8b1fae,garden_beds,460.0,172,2022-06-13,2022-06-30,2022-07-01,c_2f9bae,residential,A1N,6
j_674d67,basic_lawncare,280.0,82,2022-07-15,2022-08-14,2022-08-14,c_2f9bae,residential,A1N,2
j_9421e5,garden_beds,460.0,178,2022-07-17,2022-08-17,2022-08-18,c_2f9bae,residential,A1N,5
j_346cac,basic_lawncare,270.0,78,2022-08-22,2022-09-21,2022-09-21,c_2f9bae,residential,A1N,7
j_64751a,basic_lawncare,330.0,90,2022-04-07,2022-04-18,2022-04-19,c_82f3e4,residential,A1B,6
j_2a70da,spring_cleanup,460.0,122,2022-04-18,2022-04-26,2022-04-27,c_82f3e4,residential,A1B,8
j_6173a2,garden_landscaping,1450.0,522,2022-05-11,2022-05-18,2022-05-21,c_82f3e4,residential,A1B,3
j_7a7de,basic_lawncare,330.0,94,2022-06-03,2022-06-14,2022-06-15,c_82f3e4,residential,A1B,4
j_7de313,install_new_lawn,1630.0,1042,2022-06-14,2022-06-30,2022-07-01,c_82f3e4,residential,A1B,8
j_49518a,lawn_treatment,560.0,214,2022-06-14,2022-07-01,2022-07-02,c_82f3e4,residential,A1B,9
j_6d04e9,garden_beds,570.0,200,2022-06-19,2022-07-09,2022-07-10,c_82f3e4,residential,A1B,2
j_7c02cf,basic_lawncare,330.0,91,2022-07-11,2022-08-08,2022-08-09,c_82f3e4,residential,A1B,9
j_2e57cc,garden_landscaping,1380.0,489,2022-08-10,2022-09-14,2022-09-16,c_82f3e4,residential,A1B,10
j_7acb95,lawn_treatment,560.0,213,2022-10-24,2022-10-24,2022-10-25,c_82f3e4,residential,A1B,10
j_636c39,install_new_lawn,1960.0,1157,2022-04-08,2022-04-18,2022-04-19,c_78f40a,residential,A1A,8
j_9842b8,garden_landscaping,1690.0,568,2022-04-27,2022-05-04,2022-05-06,c_78f40a,residential,A1A,10
j_452a38,complete_lawncare,720.0,236,2022-05-07,2022-05-11,2022-05-12,c_78f40a,residential,A1A,5
j_11245,garden_beds,670.0,222,2022-06-05,2022-06-15,2022-06-16,c_78f40a,residential,A1A,10
j_5b8d15,tree_pruning,360.0,94,2022-06-07,2022-06-17,2022-06-17,c_78f40a,residential,A1A,7
j_c65a6,garden_beds,670.0,225,2022-06-11,2022-06-26,2022-06-27,c_78f40a,residential,A1A,4
j_46aa0d,tree_pruning,370.0,91,2022-06-20,2022-07-11,2022-07-12,c_78f40a,residential,A1A,10
j_89b904,garden_beds,660.0,217,2022-07-05,2022-08-01,2022-08-02,c_78f40a,residential,A1A,10
j_907046,basic_lawncare,390.0,102,2022-09-18,2022-10-11,2022-10-12,c_78f40a,residential,A1A,10
j_96d1e0,tree_pruning,340.0,89,2022-04-09,2022-04-18,2022-04-19,c_86b6a,residential,A1H,7
j_632e0d,garden_beds,640.0,225,2022-06-12,2022-06-27,2022-06-29,c_86b6a,residential,A1H,9
j_4d1ae6,basic_lawncare,360.0,95,2022-06-28,2022-07-21,2022-07-22,c_86b6a,residential,A1H,10
j_1cc711,water_feature,4300.0,2120,2022-09-12,2022-10-06,2022-10-11,c_86b6a,residential,A1H,1
j_5c2930,retaining_wall,2260.0,1332,2022-09-30,2022-10-15,2022-10-18,c_86b6a,residential,A1H,1
